ID da fila;ID do pedido;Data do pedido;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;Estado;País/Região;Região;ID do produto;Categoria;Sub-categoria;Nome do produto;Vendas;Quantidade;Desconto;Lucro
8909;MX-2021-153913;16/04/2021;21/04/2021;Classe padrão;EA-13585;Enzo Azevedo;Grande Empresa;Santa Clara;Villa Clara;Cuba;Caribe;MAT-AR-10002298;Material de escritório;Armazenamento;Smead Pastas, Industrial;599;5;0;245
8910;MX-2020-108021;19/06/2020;21/06/2020;Primeira classe;CC-12445;Cauã Correia;Varejo;Carrefour;Ouest;Haiti;Caribe;MÓV-CA-10000729;Móveis;Cadeiras;SAFCO Cadeira de balanço, Preto;3709,44;7;0,4;61,04
8911;MX-2020-108021;19/06/2020;21/06/2020;Primeira classe;CC-12445;Cauã Correia;Varejo;Carrefour;Ouest;Haiti;Caribe;MAT-FI-10000495;Material de escritório;Fichários;Cardinal Perfurador, Durável;848,4;7;0,4;-240,8
8912;MX-2020-108021;19/06/2020;21/06/2020;Primeira classe;CC-12445;Cauã Correia;Varejo;Carrefour;Ouest;Haiti;Caribe;TEC-MÁ-10004948;Tecnologia;Máquinas;Okidata Calculadora, Durável;209,64;2;0,7;-489,16
8913;MX-2020-105431;31/03/2020;06/04/2020;Classe padrão;LM-16660;Laura Melo;Varejo;Camagüey;Camagüey;Cuba;Caribe;MAT-EN-10000216;Material de escritório;Envelopes;Cameo Envelope kraft, Reciclado;172;1;0;30,8
8914;US-2021-129546;15/12/2021;19/12/2021;Classe padrão;TR-20890;Thaís Rocha;Grande Empresa;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-AR-10002683;Material de escritório;Armazenamento;Rogers Caixa, Azul;191,76;2;0,4;-0,24
8915;US-2021-129546;15/12/2021;19/12/2021;Classe padrão;TR-20890;Thaís Rocha;Grande Empresa;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MÓV-CA-10002911;Móveis;Cadeiras;Harbour Creations Cadeira de balanço, Ajustável;1794,96;3;0,4;-120,24
8916;US-2021-129546;15/12/2021;19/12/2021;Classe padrão;TR-20890;Thaís Rocha;Grande Empresa;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MÓV-ME-10001783;Móveis;Mesas;HON Mesa redonda, Montado;4139,04;4;0,7;-5519,36
8917;MX-2020-140627;11/04/2020;15/04/2020;Classe padrão;MC-18970;Miguel Costa;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;MAT-AR-10005000;Material de escritório;Armazenamento;Fellowes Armários, Tamanho real;4147,2;3;0;994,8
8918;MX-2020-140627;11/04/2020;15/04/2020;Classe padrão;MC-18970;Miguel Costa;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;MAT-EN-10001718;Material de escritório;Envelopes;Jiffy Com lacre, Vermelho;1085,6;4;0;249,6
8919;MX-2019-106166;29/09/2019;01/10/2019;Segunda classe;AA-10540;Ana Araujo;Varejo;Toluca;México;México;Norte;MAT-AR-10002878;Material de escritório;Arte;Crayola Marcadores de texto, Azul;663,6;6;0;118,8
8920;MX-2019-106166;29/09/2019;01/10/2019;Segunda classe;AA-10540;Ana Araujo;Varejo;Toluca;México;México;Norte;MÓV-CA-10002889;Móveis;Cadeiras;SAFCO Protetor de piso, Ajustável;332,32;1;0,2;-62,48
8921;MX-2020-148082;20/03/2020;24/03/2020;Classe padrão;JM-15985;Julieta Melo;Varejo;Lorena;São Paulo;Brasil;Sul;MÓV-CA-10003933;Móveis;Cadeiras;Harbour Creations Poltrona, Preto;6282,4;2;0;1947,2
8922;MX-2020-135090;19/05/2020;24/05/2020;Classe padrão;DF-13090;Douglas Ferreira;Varejo;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;TEC-CO-10001192;Tecnologia;Copiadoras;HP Copiadora para uso pessoal, Par;2480,8284;3;0,002;1088,2284
8923;MX-2019-106880;23/06/2019;29/06/2019;Classe padrão;JL-15505;Joao Lima;Varejo;Rivera;Rivera;Uruguai;Sul;MAT-FI-10004576;Material de escritório;Fichários;Avery Divisórias, Econômico;84,4;2;0;4,8
8924;MX-2019-106880;23/06/2019;29/06/2019;Classe padrão;JL-15505;Joao Lima;Varejo;Rivera;Rivera;Uruguai;Sul;MAT-MA-10004629;Material de escritório;Materiais;Fiskars Cortador de papel, Retangular;520;2;0;161,2
8925;MX-2021-148509;18/06/2021;20/06/2021;Segunda classe;VC-21640;Vitoria Cavalcanti;Varejo;Morelia;Michoacán;México;Norte;MÓV-ES-10003307;Móveis;Estantes;Dania Conjunto de pratelheiras, Metal;5401,92;6;0,2;1417,92
8926;MX-2021-101112;29/12/2021;31/12/2021;Segunda classe;MF-18145;Maria Fernandes;Varejo;Salina Cruz;Oaxaca;México;Norte;MAT-ET-10002242;Material de escritório;Etiquetas;Avery Etiquetas para organização de pastas, Vermelho;119,2;2;0;41,6
8927;US-2019-142951;19/08/2019;20/08/2019;Primeira classe;DS-12850;Davi Santos;Varejo;Mar del Plata;Província de Buenos Aires;Argentina;Sul;TEC-AC-10001364;Tecnologia;Acessórios;Memorex Pen drive, Reciclado;544,2;5;0,4;-45,8
8928;MX-2019-139374;05/07/2019;10/07/2019;Segunda classe;EB-13615;Enzo Barros;Varejo;Catalão;Goiás;Brasil;Sul;MAT-AR-10004653;Material de escritório;Armazenamento;Tenex Pastas, Metal;148,6;1;0;52
8929;MX-2019-135972;22/11/2019;23/11/2019;Primeira classe;CC-11875;Caio Castro;Varejo;Tijuana;Baixa Califórnia;México;Norte;MAT-CO-10000971;Material de escritório;Colchetes;Advantus Clips de papel, Tamanhos variados;152;2;0;2,8
8930;US-2021-164063;03/04/2021;07/04/2021;Classe padrão;PM-19510;Pedro Martins;Grande Empresa;Belo Horizonte;Minas Gerais;Brasil;Sul;TEC-AC-10004370;Tecnologia;Acessórios;Logitech Teclado numérico, Reciclado;353,04;3;0,6;-88,56
8931;US-2021-164063;03/04/2021;07/04/2021;Classe padrão;PM-19510;Pedro Martins;Grande Empresa;Belo Horizonte;Minas Gerais;Brasil;Sul;MAT-ET-10004573;Material de escritório;Etiquetas;HON Etiquetas jurídicas, Branco;57,92;2;0,6;-55,28
8932;MX-2020-111500;21/09/2020;25/09/2020;Classe padrão;LP-17425;Luan Pereira;Grande Empresa;Guanajuato;Guanajuato;México;Norte;MÓV-ES-10001838;Móveis;Estantes;Bush Par, Preto;2673,92;4;0,2;534,72
8933;MX-2020-111500;21/09/2020;25/09/2020;Classe padrão;LP-17425;Luan Pereira;Grande Empresa;Guanajuato;Guanajuato;México;Norte;MÓV-MÓ-10003224;Móveis;Móveis;Advantus Caixa para correspondência, Embalagem multipack;105,72;1;0,4;17,52
8934;MX-2020-111500;21/09/2020;25/09/2020;Classe padrão;LP-17425;Luan Pereira;Grande Empresa;Guanajuato;Guanajuato;México;Norte;MAT-AR-10000586;Material de escritório;Arte;Boston Marcador, Embalagem tipo bulk;177,6;1;0;24,8
8935;MX-2020-111500;21/09/2020;25/09/2020;Classe padrão;LP-17425;Luan Pereira;Grande Empresa;Guanajuato;Guanajuato;México;Norte;MÓV-CA-10004194;Móveis;Cadeiras;HON Cadeira de balanço, Par;4960,48;7;0,2;-124,32
8936;MX-2020-111500;21/09/2020;25/09/2020;Classe padrão;LP-17425;Luan Pereira;Grande Empresa;Guanajuato;Guanajuato;México;Norte;MAT-FI-10004986;Material de escritório;Fichários;Wilson Jones Reforço para fichário, Transparente;53,2;2;0;18
8937;MX-2020-111500;21/09/2020;25/09/2020;Classe padrão;LP-17425;Luan Pereira;Grande Empresa;Guanajuato;Guanajuato;México;Norte;MAT-EN-10000207;Material de escritório;Envelopes;Kraft Envelope profissional, Vermelho;666;5;0;299
8938;MX-2020-111500;21/09/2020;25/09/2020;Classe padrão;LP-17425;Luan Pereira;Grande Empresa;Guanajuato;Guanajuato;México;Norte;TEC-AC-10002265;Tecnologia;Acessórios;Memorex Cartão de memória, Programável;691,8;1;0;214,4
8939;US-2019-112025;20/06/2019;23/06/2019;Primeira classe;GP-14515;Gabrielle Pereira;Varejo;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;TEC-AC-10001571;Tecnologia;Acessórios;SanDisk Pen drive, Econômico;790,8;5;0,4;-119,2
8940;US-2019-112025;20/06/2019;23/06/2019;Primeira classe;GP-14515;Gabrielle Pereira;Varejo;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-AR-10003090;Material de escritório;Armazenamento;Tenex Carrinho bandeja, Azul;1609,56;3;0,4;-966,24
8941;MX-2021-142048;06/06/2021;06/06/2021;No mesmo dia;AA-10855;Arthur Azevedo;Varejo;Soyapango;San Salvador;El Salvador;Central;MAT-ET-10003789;Material de escritório;Etiquetas;HON Etiquetas redondas, Durável;141;3;0;28,2
8942;MX-2021-142048;06/06/2021;06/06/2021;No mesmo dia;AA-10855;Arthur Azevedo;Varejo;Soyapango;San Salvador;El Salvador;Central;MAT-FI-10002233;Material de escritório;Fichários;Wilson Jones Reforço para fichário, Econômico;60,4;2;0;24,4
8943;MX-2021-129994;10/11/2021;17/11/2021;Classe padrão;VF-21460;Vitor Fernandes;Pequenas e Medias Empresas;Bridgetown;Saint Michael;Barbados;Caribe;MAT-PA-10001877;Material de escritório;Papel;SanDisk Caderno, Embalagem com 12;679,2;3;0;74,4
8944;MX-2021-137743;22/12/2021;26/12/2021;Classe padrão;BC-11800;Bruno Carvalho;Pequenas e Medias Empresas;Buriticupu;Maranhão;Brasil;Sul;MÓV-MÓ-10000338;Móveis;Móveis;Rubbermaid Caixa para correspondência, Embalagem multipack;336;2;0;26,8
8945;MX-2019-138072;30/06/2019;03/07/2019;Primeira classe;CF-12340;Carolina Ferreira;Grande Empresa;Ciudad del Carmen;Campeche;México;Norte;MAT-AR-10002249;Material de escritório;Arte;Sanford Tela, Azul;1010,4;3;0;19,8
8946;MX-2019-138072;30/06/2019;03/07/2019;Primeira classe;CF-12340;Carolina Ferreira;Grande Empresa;Ciudad del Carmen;Campeche;México;Norte;MAT-MA-10001922;Material de escritório;Materiais;Stiletto Cortador de papel, Aço;562;2;0;134,8
8947;MX-2018-146885;06/08/2018;11/08/2018;Classe padrão;MC-18895;Melissa Carvalho;Varejo;Bogotá;Bogotá;Colômbia;Sul;MAT-PA-10000604;Material de escritório;Papel;Eaton Agenda, Embalagem com 12;494,4;3;0;197,4
8948;MX-2018-146885;06/08/2018;11/08/2018;Classe padrão;MC-18895;Melissa Carvalho;Varejo;Bogotá;Bogotá;Colômbia;Sul;MAT-PA-10000410;Material de escritório;Papel;Enermax Agenda, Embalagem com 12;1243,2;7;0;497
8949;MX-2018-146885;06/08/2018;11/08/2018;Classe padrão;MC-18895;Melissa Carvalho;Varejo;Bogotá;Bogotá;Colômbia;Sul;TEC-CO-10000501;Tecnologia;Copiadoras;HP Fax sem fio, Colorida;7218,534;3;0,002;2516,934
8950;US-2020-167220;02/05/2020;03/05/2020;Primeira classe;DS-12745;Danilo Santos;Grande Empresa;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-AR-10002720;Material de escritório;Armazenamento;Smead Bandejas, Tamanho real;970,2;5;0,4;-48,8
8951;US-2020-167220;02/05/2020;03/05/2020;Primeira classe;DS-12745;Danilo Santos;Grande Empresa;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-EN-10001731;Material de escritório;Envelopes;Cameo Com lacre, Prata;324,48;2;0,4;-37,92
8952;MX-2020-103639;19/12/2020;23/12/2020;Segunda classe;CA-11980;Camila Alves;Varejo;Amatitlán;Guatemala;Guatemala;Central;MAT-FI-10003340;Material de escritório;Fichários;Wilson Jones Capa para fichário, Reciclado;231;3;0;13,8
8953;MX-2020-103639;19/12/2020;23/12/2020;Segunda classe;CA-11980;Camila Alves;Varejo;Amatitlán;Guatemala;Guatemala;Central;MAT-AR-10001690;Material de escritório;Arte;Stanley Bloco de desenho, Embalagem tipo bulk;894;3;0;268,2
8954;MX-2020-103639;19/12/2020;23/12/2020;Segunda classe;CA-11980;Camila Alves;Varejo;Amatitlán;Guatemala;Guatemala;Central;MÓV-MÓ-10002986;Móveis;Móveis;Rubbermaid Caixa para correspondência, Premium;1900,8;12;0;456
8955;MX-2021-156160;15/12/2021;19/12/2021;Classe padrão;SO-20545;Sofia Oliveira;Grande Empresa;Querétaro;Querétaro;México;Norte;MAT-AR-10004292;Material de escritório;Arte;Sanford Apontador, Tamanhos variados;1740,6;9;0;504
8956;MX-2021-156160;15/12/2021;19/12/2021;Classe padrão;SO-20545;Sofia Oliveira;Grande Empresa;Querétaro;Querétaro;México;Norte;MÓV-ES-10001548;Móveis;Estantes;Sauder Gaveteiro, Preto;1792,32;2;0,2;-425,68
8957;MX-2018-135629;07/01/2018;07/01/2018;No mesmo dia;EA-13570;Enzo Araujo;Varejo;Barretos;São Paulo;Brasil;Sul;MAT-FI-10003320;Material de escritório;Fichários;Ibico Divisórias, Reciclado;185,4;3;0;24
8958;MX-2018-135629;07/01/2018;07/01/2018;No mesmo dia;EA-13570;Enzo Araujo;Varejo;Barretos;São Paulo;Brasil;Sul;MAT-CO-10004709;Material de escritório;Colchetes;Stockwell Elásticos, Embalagem tipo bulk;430,4;4;0;60
8959;US-2019-109624;15/09/2019;18/09/2019;Primeira classe;DB-12625;Daniel Barbosa;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;MÓV-ME-10003349;Móveis;Mesas;Bevis Mesa de centro, Retangular;3368;2;0,2;-336,8
8960;US-2018-141334;15/06/2018;17/06/2018;Segunda classe;GG-14665;Giovana Gomes;Varejo;Colón;Colón;Panamá;Central;MAT-ET-10001203;Material de escritório;Etiquetas;Novimex Etiquetas para organização de pastas, Vermelho;290,52;9;0,4;-6,48
8961;US-2018-141334;15/06/2018;17/06/2018;Segunda classe;GG-14665;Giovana Gomes;Varejo;Colón;Colón;Panamá;Central;MAT-FI-10001984;Material de escritório;Fichários;Cardinal Encadernadora, Reciclado;601,56;3;0,4;19,56
8962;US-2018-141334;15/06/2018;17/06/2018;Segunda classe;GG-14665;Giovana Gomes;Varejo;Colón;Colón;Panamá;Central;MÓV-CA-10004353;Móveis;Cadeiras;SAFCO Banqueta, Par;3403,8;5;0,4;-397,2
8963;US-2018-141334;15/06/2018;17/06/2018;Segunda classe;GG-14665;Giovana Gomes;Varejo;Colón;Colón;Panamá;Central;MÓV-MÓ-10003099;Móveis;Móveis;Tenex Caixa para correspondência, Premium;286,2;3;0,4;-181,8
8964;MX-2020-101014;06/12/2020;11/12/2020;Classe padrão;SS-20335;Samuel Sousa;Varejo;Guanajuato;Guanajuato;México;Norte;MAT-AR-10003215;Material de escritório;Arte;Stanley Tela, Metal;676,4;2;0;324,4
8965;MX-2020-101014;06/12/2020;11/12/2020;Classe padrão;SS-20335;Samuel Sousa;Varejo;Guanajuato;Guanajuato;México;Norte;MAT-CO-10001629;Material de escritório;Colchetes;Accos Alfinetes, Embalagem tipo bulk;484;5;0;67
8966;US-2019-106061;06/06/2019;10/06/2019;Segunda classe;GC-14935;Guilherme Correia;Grande Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-FI-10003284;Material de escritório;Fichários;Cardinal Pasta argolada, Transparente;212,64;3;0,2;-15,96
8967;MX-2021-126165;06/09/2021;10/09/2021;Classe padrão;BG-11680;Bruna Gomes;Varejo;Ciudad Juárez;Chihuahua;México;Norte;TEC-AC-10001631;Tecnologia;Acessórios;SanDisk Pen drive, Durável;530;2;0;10,4
8968;MX-2021-126165;06/09/2021;10/09/2021;Classe padrão;BG-11680;Bruna Gomes;Varejo;Ciudad Juárez;Chihuahua;México;Norte;MAT-MA-10000125;Material de escritório;Materiais;Stiletto Estilete, Aço;943,2;4;0;443,2
8969;MX-2021-126165;06/09/2021;10/09/2021;Classe padrão;BG-11680;Bruna Gomes;Varejo;Ciudad Juárez;Chihuahua;México;Norte;MÓV-MÓ-10002137;Móveis;Móveis;Rubbermaid Relógio de parede, Premium;780,48;4;0,4;12,48
8970;US-2020-161697;29/10/2020;31/10/2020;Primeira classe;JC-15970;Julieta Costa;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-FI-10001619;Material de escritório;Fichários;Acco Encadernadora, Econômico;817,44;4;0,4;-531,36
8971;US-2020-161697;29/10/2020;31/10/2020;Primeira classe;JC-15970;Julieta Costa;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-FI-10000858;Material de escritório;Fichários;Wilson Jones Divisórias, Durável;222,6;7;0,4;-67,2
8972;MX-2020-121391;15/05/2020;19/05/2020;Classe padrão;VG-21070;Victor Goncalves;Varejo;Caçador;Santa Catarina;Brasil;Sul;MAT-FI-10002057;Material de escritório;Fichários;Ibico Pasta argolada, Reciclado;1478,4;14;0;574
8973;MX-2020-121391;15/05/2020;19/05/2020;Classe padrão;VG-21070;Victor Goncalves;Varejo;Caçador;Santa Catarina;Brasil;Sul;MAT-AR-10001139;Material de escritório;Armazenamento;Rogers Carrinho bandeja, Metal;2813,4;3;0;112,2
8974;MX-2020-121391;15/05/2020;19/05/2020;Classe padrão;VG-21070;Victor Goncalves;Varejo;Caçador;Santa Catarina;Brasil;Sul;MÓV-MÓ-10004937;Móveis;Móveis;Rubbermaid Relógio de parede, Preto;668,8;2;0;327,6
8975;MX-2020-121391;15/05/2020;19/05/2020;Classe padrão;VG-21070;Victor Goncalves;Varejo;Caçador;Santa Catarina;Brasil;Sul;MAT-EN-10004794;Material de escritório;Envelopes;GlobeWeis Malote, Prata;669,6;2;0;207,2
8976;MX-2020-147802;19/11/2020;21/11/2020;Segunda classe;AC-10810;Antônio Costa;Grande Empresa;Córdoba;Veracruz;México;Norte;TEC-AC-10001287;Tecnologia;Acessórios;Enermax Teclado numérico, Programável;784,4;2;0;164,4
8977;MX-2021-130512;10/05/2021;14/05/2021;Segunda classe;MA-17935;Manuela Araujo;Varejo;Petapa;Guatemala;Guatemala;Central;MAT-CO-10002558;Material de escritório;Colchetes;Accos Grampos, Tamanhos variados;224;4;0;96
8978;MX-2021-130512;10/05/2021;14/05/2021;Segunda classe;MA-17935;Manuela Araujo;Varejo;Petapa;Guatemala;Guatemala;Central;TEC-AC-10004370;Tecnologia;Acessórios;Logitech Teclado numérico, Reciclado;882,6;3;0;441
8979;MX-2020-157665;26/09/2020;01/10/2020;Classe padrão;AC-10390;Aline Correia;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-EN-10001820;Material de escritório;Envelopes;GlobeWeis Envelope com fecho, Vermelho;179,2;2;0;86
8980;MX-2020-157665;26/09/2020;01/10/2020;Classe padrão;AC-10390;Aline Correia;Varejo;Cidade do México;Distrito Federal;México;Norte;MÓV-ES-10002355;Móveis;Estantes;Dania Estante, Metal;3228;5;0,2;161
8981;MX-2019-163720;27/01/2019;31/01/2019;Classe padrão;EP-13705;Enzo Pinto;Varejo;Brasília;Distrito Federal;Brasil;Sul;TEC-AC-10002012;Tecnologia;Acessórios;Logitech Cartão de memória, Programável;3496;5;0;314
8982;MX-2019-163720;27/01/2019;31/01/2019;Classe padrão;EP-13705;Enzo Pinto;Varejo;Brasília;Distrito Federal;Brasil;Sul;MAT-MA-10002131;Material de escritório;Materiais;Stiletto Abridor de carta, Retangular;668,8;4;0;287,2
8983;MX-2019-163720;27/01/2019;31/01/2019;Classe padrão;EP-13705;Enzo Pinto;Varejo;Brasília;Distrito Federal;Brasil;Sul;MAT-FI-10000250;Material de escritório;Fichários;Ibico Encadernadora, Durável;1411,2;4;0;13,6
8984;MX-2018-131324;28/09/2018;05/10/2018;Classe padrão;PS-19555;Pedro Santos;Varejo;Mixco;Guatemala;Guatemala;Central;MÓV-CA-10004984;Móveis;Cadeiras;Novimex Protetor de piso, Par;781,2;2;0;359,2
8985;MX-2018-131324;28/09/2018;05/10/2018;Classe padrão;PS-19555;Pedro Santos;Varejo;Mixco;Guatemala;Guatemala;Central;MAT-AR-10004374;Material de escritório;Arte;Sanford Canetas, Azul;370;5;0;136
8986;US-2021-155334;23/06/2021;25/06/2021;Segunda classe;MC-18955;Miguel Carvalho;Pequenas e Medias Empresas;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-AR-10002878;Material de escritório;Arte;Crayola Marcadores de texto, Azul;66,36;1;0,4;-24,44
8987;MX-2021-100006;07/05/2021;08/05/2021;Primeira classe;JB-15940;Julieta Barbosa;Pequenas e Medias Empresas;Pinar del Rio;Pinar del Rio;Cuba;Caribe;MÓV-ES-10002947;Móveis;Estantes;Sauder Gaveteiro, Metal;6645,6;6;0;66
8988;MX-2021-164434;05/06/2021;09/06/2021;Segunda classe;RA-20125;Ryan Azevedo;Pequenas e Medias Empresas;Huehuetenango;Huehuetenango;Guatemala;Central;MÓV-CA-10004997;Móveis;Cadeiras;SAFCO Poltrona, Par;3091,2;1;0;278,2
8989;MX-2021-164434;05/06/2021;09/06/2021;Segunda classe;RA-20125;Ryan Azevedo;Pequenas e Medias Empresas;Huehuetenango;Huehuetenango;Guatemala;Central;TEC-AC-10000904;Tecnologia;Acessórios;Belkin Teclado, Durável;1121,2;2;0;526,8
8990;MX-2021-110324;30/12/2021;01/01/2022;Segunda classe;GF-14740;Giovanna Ferreira;Grande Empresa;Torreón;Coahuila;México;Norte;MAT-PA-10001825;Material de escritório;Papel;Green Bar Artigos de papelaria, Premium;1613;5;0;64
8991;MX-2018-134824;06/12/2018;10/12/2018;Classe padrão;BC-10990;Beatrice Cunha;Grande Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-CO-10004277;Material de escritório;Colchetes;Advantus Percevejo niquelado, Embalagem com 12;486,08;7;0,2;35,28
8992;MX-2019-105032;19/01/2019;23/01/2019;Classe padrão;LC-17575;Lucas Correia;Varejo;Goiânia;Goiás;Brasil;Sul;MÓV-MÓ-10004377;Móveis;Móveis;Eldon Porta retrato, Embalagem multipack;2714,6;7;0;107,8
8993;MX-2021-118374;27/09/2021;02/10/2021;Classe padrão;VC-21010;Victor Correia;Varejo;Itajaí;Santa Catarina;Brasil;Sul;MAT-ET-10001326;Material de escritório;Etiquetas;Novimex Etiquetas para codificação colorida, Durável;170,8;2;0;35,6
8994;MX-2021-118374;27/09/2021;02/10/2021;Classe padrão;VC-21010;Victor Correia;Varejo;Itajaí;Santa Catarina;Brasil;Sul;MÓV-ES-10001489;Móveis;Estantes;Sauder Estante tradicional, Metal;14515;5;0;5951
8995;MX-2021-118374;27/09/2021;02/10/2021;Classe padrão;VC-21010;Victor Correia;Varejo;Itajaí;Santa Catarina;Brasil;Sul;MAT-CO-10002266;Material de escritório;Colchetes;Stockwell Percevejo niquelado, Embalagem tipo bulk;438;5;0;96
8996;MX-2021-118374;27/09/2021;02/10/2021;Classe padrão;VC-21010;Victor Correia;Varejo;Itajaí;Santa Catarina;Brasil;Sul;TEC-TE-10004795;Tecnologia;Telefones;Samsung Telefone do escritório, Tamanho real;1330,2;3;0;412,2
8997;MX-2018-153906;19/11/2018;24/11/2018;Classe padrão;NF-19240;Nicolash Ferreira;Varejo;Sancti Spíritus;Sancti Spíritus;Cuba;Caribe;MÓV-MÓ-10000807;Móveis;Móveis;Tenex Lâmpada, Durável;425,6;4;0;12
8998;MX-2018-153906;19/11/2018;24/11/2018;Classe padrão;NF-19240;Nicolash Ferreira;Varejo;Sancti Spíritus;Sancti Spíritus;Cuba;Caribe;MAT-AR-10002099;Material de escritório;Armazenamento;Fellowes Pratelheiras, Azul;1542,4;4;0;0
8999;MX-2018-153906;19/11/2018;24/11/2018;Classe padrão;NF-19240;Nicolash Ferreira;Varejo;Sancti Spíritus;Sancti Spíritus;Cuba;Caribe;MAT-PA-10001484;Material de escritório;Papel;Eaton Resma, Reciclado;529,2;3;0;179,4
9000;MX-2020-140417;06/12/2020;12/12/2020;Classe padrão;NR-19300;Nicole Ribeiro;Varejo;Apopa;San Salvador;El Salvador;Central;MÓV-ME-10001335;Móveis;Mesas;HON Mesa de treinamento, Montado;8911,2;5;0,2;890,2
9001;MX-2021-105928;30/04/2021;02/05/2021;Primeira classe;RR-19840;Raissa Ribeiro;Varejo;Zapopan;Jalisco;México;Norte;MAT-FI-10002233;Material de escritório;Fichários;Wilson Jones Reforço para fichário, Econômico;90,6;3;0;36,6
